Mês,Real,Previsto,Erro,Erro %
2024-09,"3.933.830,24","3.899.484,98","34.345,26","0,87"
2024-10,"3.994.881,67","3.988.106,49","6.775,18","0,17"
2024-11,"4.732.829,41","6.162.763,24","-1.429.933,83","-30,21"
2024-12,"4.215.876,48","5.265.144,53","-1.049.268,05","-24,89"
2025-01,"3.236.047,89","4.179.540,40","-943.492,51","-29,16"
2025-02,"2.894.656,02","3.939.819,38","-1.045.163,36","-36,11"
2025-03,"2.725.681,11","5.166.847,72","-2.441.166,61","-89,56"
2025-04,"3.002.516,59","3.937.785,61","-935.269,02","-31,15"
2025-05,"3.494.519,69","3.941.426,60","-446.906,91","-12,79"
2025-06,"4.030.590,72","3.794.372,28","236.218,44","5,86"
2025-07,"2.743.201,48","3.683.948,61","-940.747,13","-34,29"
2025-08,"3.584.875,19","4.513.294,55","-928.419,36","-25,90"
