Mês,Valores_Previstos
2025-09,"1.018.696.844,66"
2025-10,"989.888.460,85"
2025-11,"750.325.113,97"
2025-12,"1.064.592.733,64"
2026-01,"11.173.896.538,60"
2026-02,"4.621.619.177,57"
2026-03,"3.552.051.544,25"
2026-04,"3.102.531.360,03"
2026-05,"2.780.599.068,20"
2026-06,"906.234.305,17"
2026-07,"1.142.671.232,64"
2026-08,"1.110.999.685,80"
