Mês,Valores_Previstos
2025-09,"1.742.042.738,25"
2025-10,"1.785.235.839,59"
2025-11,"1.991.241.276,31"
2025-12,"2.553.464.103,19"
2026-01,"1.945.906.084,35"
2026-02,"2.140.180.821,78"
2026-03,"1.958.021.579,07"
2026-04,"1.941.546.207,63"
2026-05,"2.163.494.942,94"
2026-06,"2.047.782.947,84"
2026-07,"1.852.900.180,99"
2026-08,"2.020.398.134,83"
