Mês,Valores_Previstos
2025-09,"7.698.120.866,21"
2025-10,"7.497.124.528,96"
2025-11,"7.668.491.312,28"
2025-12,"8.285.503.935,27"
2026-01,"7.802.650.445,50"
2026-02,"7.777.659.210,91"
2026-03,"7.457.239.487,63"
2026-04,"7.880.216.042,91"
2026-05,"7.776.385.370,52"
2026-06,"7.908.807.498,61"
2026-07,"7.856.574.035,96"
2026-08,"7.964.954.065,93"
