Mês,Valores_Previstos
2025-09,"369.857.492,87"
2025-10,"395.270.167,51"
2025-11,"501.368.976,62"
2025-12,"553.662.658,71"
2026-01,"498.976.494,29"
2026-02,"648.048.001,21"
2026-03,"435.950.757,70"
2026-04,"452.626.467,09"
2026-05,"545.814.439,27"
2026-06,"554.200.010,08"
2026-07,"373.077.086,98"
2026-08,"468.100.371,73"
