Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),639769339.3995552,"639.769.339,40"
MAE (Mean Absolute Error),512570793.6209202,"512.570.793,62"
MAPE (Mean Absolute % Error),11.562002539754591,"11,56"
