Mês,Valores_Previstos
2025-09,"1.022.941.199,55"
2025-10,"806.045.702,18"
2025-11,"1.091.146.865,81"
2025-12,"1.129.383.396,86"
2026-01,"1.027.358.546,36"
2026-02,"1.127.175.098,49"
2026-03,"860.915.779,54"
2026-04,"978.162.997,99"
2026-05,"1.064.687.994,22"
2026-06,"1.111.705.281,45"
2026-07,"698.608.142,60"
2026-08,"1.123.009.027,88"
