Mês,Valores_Previstos
2025-09,"683.333.829,31"
2025-10,"656.590.709,80"
2025-11,"653.893.822,06"
2025-12,"692.179.943,87"
2026-01,"2.874.665.413,45"
2026-02,"1.829.208.437,95"
2026-03,"2.063.620.352,22"
2026-04,"1.239.775.944,72"
2026-05,"1.019.057.613,04"
2026-06,"870.611.966,94"
2026-07,"824.002.200,11"
2026-08,"827.642.199,80"
