Mês,Valores_Previstos
2025-09,"4.447.756.861,39"
2025-10,"4.354.195.133,08"
2025-11,"4.577.056.430,67"
2025-12,"5.365.950.616,10"
2026-01,"4.837.254.583,69"
2026-02,"4.854.942.637,59"
2026-03,"4.669.306.921,82"
2026-04,"4.624.719.763,33"
2026-05,"4.804.822.466,01"
2026-06,"4.910.925.985,80"
2026-07,"4.580.344.596,94"
2026-08,"4.856.467.466,62"
