Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),152236165.76252893,"152.236.165,76"
MAE (Mean Absolute Error),122762548.62326519,"122.762.548,62"
MAPE (Mean Absolute % Error),15.299048461559527,"15,30"
