Mês,Valores_Previstos
2025-09,"4.478.930.442,43"
2025-10,"4.375.273.780,12"
2025-11,"4.530.858.400,56"
2025-12,"4.598.981.661,28"
2026-01,"4.591.035.157,13"
2026-02,"4.284.093.449,57"
2026-03,"4.321.678.363,90"
2026-04,"4.641.841.971,71"
2026-05,"4.325.538.812,93"
2026-06,"4.335.022.143,53"
2026-07,"4.546.097.668,18"
2026-08,"4.464.370.108,15"
