Mês,Valores_Previstos
2025-09,"17.564.359,77"
2025-10,"16.952.313,68"
2025-11,"17.773.394,20"
2025-12,"17.288.992,90"
2026-01,"17.993.797,62"
2026-02,"17.615.315,75"
2026-03,"18.223.635,00"
2026-04,"17.933.044,89"
2026-05,"18.461.300,66"
2026-06,"18.243.642,99"
2026-07,"18.705.462,22"
2026-08,"18.548.323,76"
