Mês,Valores_Previstos
2025-09,"1.815.846.834,70"
2025-10,"1.832.684.522,02"
2025-11,"1.872.495.780,94"
2025-12,"1.941.980.133,46"
2026-01,"1.953.427.807,93"
2026-02,"1.919.736.216,39"
2026-03,"1.868.585.094,29"
2026-04,"1.911.187.769,57"
2026-05,"1.917.661.247,83"
2026-06,"1.934.088.081,64"
2026-07,"1.947.662.713,58"
2026-08,"1.971.357.632,53"
