Mês,Valores_Previstos
2025-09,"4.442.098.811,75"
2025-10,"4.430.175.355,16"
2025-11,"4.498.555.767,13"
2025-12,"4.510.637.822,49"
2026-01,"4.652.117.501,91"
2026-02,"4.312.229.137,71"
2026-03,"4.354.627.412,98"
2026-04,"4.396.749.113,89"
2026-05,"4.137.965.807,24"
2026-06,"4.482.356.866,24"
2026-07,"4.430.364.842,89"
2026-08,"4.462.058.286,56"
