Mês,Real,Previsto,Erro,Erro %
2024-09,"32.985.180,91","46.364.647,36","-13.379.466,45","-40,56"
2024-10,"53.005.027,09","46.364.647,36","6.640.379,73","12,53"
2024-11,"64.586.047,91","46.364.647,36","18.221.400,55","28,21"
2024-12,"74.127.337,22","46.364.647,36","27.762.689,86","37,45"
2025-01,"38.802.016,61","46.364.647,36","-7.562.630,75","-19,49"
2025-02,"48.448.748,41","46.364.647,36","2.084.101,05","4,30"
2025-03,"50.381.586,13","46.364.647,36","4.016.938,77","7,97"
2025-04,"81.805.929,88","46.364.647,36","35.441.282,52","43,32"
2025-05,"15.133.256,06","46.364.647,36","-31.231.391,30","-206,38"
2025-06,"51.812.211,85","46.364.647,36","5.447.564,49","10,51"
2025-07,"60.513.062,53","46.364.647,36","14.148.415,17","23,38"
2025-08,"71.672.458,34","46.364.647,36","25.307.810,98","35,31"
