Mês,Valores_Previstos
2025-09,"1.501.977.240,39"
2025-10,"1.529.399.416,60"
2025-11,"1.595.025.808,83"
2025-12,"1.718.369.633,55"
2026-01,"1.600.783.206,66"
2026-02,"1.707.140.036,93"
2026-03,"1.582.013.908,61"
2026-04,"1.629.729.532,14"
2026-05,"1.675.156.330,86"
2026-06,"1.681.703.883,63"
2026-07,"1.624.531.389,47"
2026-08,"1.641.291.524,67"
