Mês,Real,Previsto,Erro,Erro %
2024-09,"260.634.032,60","304.375.113,03","-43.741.080,43","-16,78"
2024-10,"261.620.733,60","282.341.710,42","-20.720.976,82","-7,92"
2024-11,"256.290.156,40","280.356.635,77","-24.066.479,37","-9,39"
2024-12,"482.283.987,10","391.304.061,53","90.979.925,57","18,86"
2025-01,"242.924.228,90","210.494.290,11","32.429.938,79","13,35"
2025-02,"244.813.401,60","289.634.967,56","-44.821.565,96","-18,31"
2025-03,"252.639.289,10","283.010.122,12","-30.370.833,02","-12,02"
2025-04,"266.758.644,10","313.255.726,79","-46.497.082,69","-17,43"
2025-05,"250.455.334,50","277.282.902,85","-26.827.568,35","-10,71"
2025-06,"256.916.286,40","303.588.782,93","-46.672.496,53","-18,17"
2025-07,"266.440.799,30","291.793.556,39","-25.352.757,09","-9,52"
2025-08,"258.562.771,50","280.876.029,39","-22.313.257,89","-8,63"
