Mês,Real,Previsto,Erro,Erro %
2024-09,"1.047.672.188,00","1.115.277.622,09","-67.605.434,09","-6,45"
2024-10,"1.078.293.175,00","1.118.809.029,70","-40.515.854,70","-3,76"
2024-11,"1.197.301.844,00","1.218.683.127,25","-21.381.283,25","-1,79"
2024-12,"1.525.984.379,00","1.306.692.845,43","219.291.533,57","14,37"
2025-01,"1.219.051.050,00","1.185.241.166,69","33.809.883,31","2,77"
2025-02,"1.347.057.219,00","1.274.720.043,48","72.337.175,52","5,37"
2025-03,"1.197.070.766,00","1.163.574.096,13","33.496.669,87","2,80"
2025-04,"1.209.709.165,00","1.221.925.639,57","-12.216.474,57","-1,01"
2025-05,"1.342.472.739,00","1.303.827.557,30","38.645.181,70","2,88"
2025-06,"1.398.774.475,00","1.300.949.555,57","97.824.919,43","6,99"
2025-07,"1.304.653.217,00","1.234.504.264,45","70.148.952,55","5,38"
2025-08,"1.429.016.526,00","1.269.521.943,24","159.494.582,76","11,16"
