Mês,Valores_Previstos
2025-09,"379.105.637,25"
2025-10,"401.310.404,36"
2025-11,"519.948.778,05"
2025-12,"564.835.690,96"
2026-01,"543.079.570,06"
2026-02,"584.387.754,85"
2026-03,"407.344.767,42"
2026-04,"429.560.758,50"
2026-05,"553.554.962,06"
2026-06,"539.801.265,79"
2026-07,"379.148.158,69"
2026-08,"423.988.917,75"
