Mês,Valores_Previstos
2025-09,"83.009.165,08"
2025-10,"77.344.094,63"
2025-11,"60.841.706,21"
2025-12,"63.112.332,25"
2026-01,"110.294.948,34"
2026-02,"96.707.964,69"
2026-03,"113.306.076,43"
2026-04,"109.065.901,68"
2026-05,"109.873.765,05"
2026-06,"109.611.570,62"
2026-07,"111.468.093,33"
2026-08,"99.104.818,26"
