Mês,Valores_Previstos
2025-09,"565.850.471,54"
2025-10,"601.363.765,15"
2025-11,"735.814.445,71"
2025-12,"809.542.059,76"
2026-01,"780.010.440,24"
2026-02,"1.004.599.487,42"
2026-03,"689.649.796,83"
2026-04,"708.594.427,31"
2026-05,"855.841.016,57"
2026-06,"872.713.001,26"
2026-07,"589.604.821,36"
2026-08,"736.104.379,27"
