Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1833224.641389639,"1.833.224,64"
MAE (Mean Absolute Error),1256364.207126621,"1.256.364,21"
MAPE (Mean Absolute % Error),30.51699532632222,"30,52"
