Mês,Valores_Previstos
2025-09,"449.537.381,94"
2025-10,"478.215.099,39"
2025-11,"606.706.665,32"
2025-12,"668.814.590,42"
2026-01,"596.347.255,59"
2026-02,"782.136.817,72"
2026-03,"521.207.817,61"
2026-04,"539.977.607,79"
2026-05,"653.352.584,76"
2026-06,"666.832.497,53"
2026-07,"442.958.840,49"
2026-08,"560.236.774,21"
