Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),27076007.09129794,"27.076.007,09"
MAE (Mean Absolute Error),16541619.552107232,"16.541.619,55"
MAPE (Mean Absolute % Error),21.42956838588442,"21,43"
