Mês,Real,Previsto,Erro,Erro %
2024-09,"61.251.431,18","66.673.134,45","-5.421.703,27","-8,85"
2024-10,"73.703.283,76","66.646.151,55","7.057.132,21","9,58"
2024-11,"82.022.802,75","71.339.066,56","10.683.736,19","13,03"
2024-12,"182.284.707,90","120.466.916,13","61.817.791,77","33,91"
2025-01,"62.837.559,87","57.519.979,23","5.317.580,64","8,46"
2025-02,"79.057.456,47","78.928.800,17","128.656,30","0,16"
2025-03,"90.290.867,72","75.313.761,35","14.977.106,37","16,59"
2025-04,"71.360.019,80","78.003.855,62","-6.643.835,82","-9,31"
2025-05,"81.153.663,49","73.604.230,47","7.549.433,02","9,30"
2025-06,"81.724.544,98","79.991.282,87","1.733.262,11","2,12"
2025-07,"85.252.988,17","83.428.790,65","1.824.197,52","2,14"
2025-08,"84.286.538,53","79.403.478,77","4.883.059,76","5,79"
