Mês,Valores_Previstos
2025-09,"51.915.775,38"
2025-10,"45.957.379,05"
2025-11,"28.952.669,54"
2025-12,"31.252.913,26"
2026-01,"68.015.892,22"
2026-02,"56.793.545,40"
2026-03,"65.852.589,96"
2026-04,"68.459.070,22"
2026-05,"64.349.224,25"
2026-06,"63.916.560,46"
2026-07,"71.717.732,23"
2026-08,"59.397.108,83"
