Mês,Valores_Previstos
2025-09,"62.351.744,53"
2025-10,"47.564.561,40"
2025-11,"38.543.505,62"
2025-12,"34.833.968,65"
2026-01,"34.199.305,02"
2026-02,"34.051.714,85"
2026-03,"55.042.260,60"
2026-04,"74.198.554,97"
2026-05,"79.103.900,80"
2026-06,"78.943.971,17"
2026-07,"75.317.852,19"
2026-08,"71.379.009,14"
