Mês,Valores_Previstos
2025-09,"6.099.335,37"
2025-10,"6.357.533,92"
2025-11,"6.412.219,84"
2025-12,"6.423.802,21"
2026-01,"6.426.255,33"
2026-02,"6.426.774,90"
2026-03,"6.426.884,94"
2026-04,"6.426.908,25"
2026-05,"6.426.913,18"
2026-06,"6.426.914,23"
2026-07,"6.426.914,45"
2026-08,"6.426.914,50"
