Mês,Real,Previsto,Erro,Erro %
2024-09,"1.053.601.753,00","1.132.030.733,44","-78.428.980,44","-7,44"
2024-10,"1.304.547.513,00","1.215.479.356,68","89.068.156,32","6,83"
2024-11,"1.239.731.425,00","1.324.877.899,00","-85.146.474,00","-6,87"
2024-12,"1.680.473.080,00","1.409.854.234,89","270.618.845,11","16,10"
2025-01,"1.283.847.187,00","1.268.025.924,49","15.821.262,51","1,23"
2025-02,"1.414.980.847,00","1.323.170.146,80","91.810.700,20","6,49"
2025-03,"1.152.856.056,00","1.171.755.996,34","-18.899.940,34","-1,64"
2025-04,"1.194.129.993,00","1.208.611.754,45","-14.481.761,45","-1,21"
2025-05,"1.325.641.844,00","1.271.751.884,15","53.889.959,85","4,07"
2025-06,"1.313.957.936,00","1.269.574.462,99","44.383.473,01","3,38"
2025-07,"1.184.066.037,00","1.199.948.146,67","-15.882.109,67","-1,34"
2025-08,"1.229.302.034,00","1.254.102.007,45","-24.799.973,45","-2,02"
