Mês,Valores_Previstos
2025-09,"1.519.697.072,06"
2025-10,"1.574.180.535,74"
2025-11,"1.644.298.765,85"
2025-12,"1.839.091.447,17"
2026-01,"1.639.223.735,58"
2026-02,"1.763.889.928,09"
2026-03,"1.559.346.989,78"
2026-04,"1.622.161.193,87"
2026-05,"1.709.432.199,75"
2026-06,"1.696.202.282,56"
2026-07,"1.599.813.333,51"
2026-08,"1.714.217.690,22"
