Mês,Real,Previsto,Erro,Erro %
2024-09,"4.479.553.600,00","4.548.259.053,11","-68.705.453,11","-1,53"
2024-10,"4.447.547.965,00","4.539.121.714,29","-91.573.749,29","-2,06"
2024-11,"4.631.098.640,00","4.546.013.557,95","85.085.082,05","1,84"
2024-12,"4.663.529.995,00","4.876.457.766,64","-212.927.771,64","-4,57"
2025-01,"5.043.297.971,00","5.232.838.137,77","-189.540.166,77","-3,76"
2025-02,"4.130.949.875,00","4.372.975.152,14","-242.025.277,14","-5,86"
2025-03,"4.244.757.789,00","4.544.228.931,57","-299.471.142,57","-7,06"
2025-04,"4.357.823.306,00","4.621.594.418,43","-263.771.112,43","-6,05"
2025-05,"3.663.182.118,00","4.660.353.106,16","-997.170.988,16","-27,22"
2025-06,"4.587.616.609,00","4.584.443.279,86","3.173.329,14","0,07"
2025-07,"4.448.056.599,00","4.699.169.354,54","-251.112.755,54","-5,65"
2025-08,"4.533.129.982,00","4.760.111.378,20","-226.981.396,20","-5,01"
