Mês,Valores_Previstos
2025-09,"46.274.191,19"
2025-10,"46.600.185,78"
2025-11,"46.485.723,22"
2025-12,"46.146.763,72"
2026-01,"45.719.218,23"
2026-02,"46.109.322,20"
2026-03,"46.172.883,76"
2026-04,"46.051.915,92"
2026-05,"45.163.499,64"
2026-06,"46.516.773,59"
2026-07,"46.529.183,08"
2026-08,"46.392.914,51"
