Mês,Valores_Previstos
2025-09,"658.742.953,41"
2025-10,"669.702.993,14"
2025-11,"751.654.709,81"
2025-12,"865.993.801,23"
2026-01,"694.737.089,51"
2026-02,"879.288.120,47"
2026-03,"707.901.561,88"
2026-04,"740.949.356,40"
2026-05,"762.156.825,51"
2026-06,"806.400.971,12"
2026-07,"677.767.369,44"
2026-08,"771.361.128,17"
