Mês,Valores_Previstos
2025-09,"1.603.446.838,77"
2025-10,"1.823.662.413,21"
2025-11,"1.890.053.419,47"
2025-12,"2.118.389.459,86"
2026-01,"1.810.063.880,20"
2026-02,"1.942.918.210,89"
2026-03,"1.718.300.293,23"
2026-04,"1.769.145.000,12"
2026-05,"1.883.616.761,46"
2026-06,"1.852.820.955,14"
2026-07,"1.786.782.911,17"
2026-08,"1.871.437.246,08"
