Mês,Valores_Previstos
2025-09,"41.827.090,99"
2025-10,"41.351.831,32"
2025-11,"40.704.222,12"
2025-12,"31.221.089,45"
2026-01,"36.293.398,08"
2026-02,"36.138.363,97"
2026-03,"121.064.307,15"
2026-04,"52.066.924,81"
2026-05,"35.442.142,13"
2026-06,"35.290.516,00"
2026-07,"41.243.384,29"
2026-08,"38.811.016,23"
