Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),51451550.7288596,"51.451.550,73"
MAE (Mean Absolute Error),27715097.367254775,"27.715.097,37"
MAPE (Mean Absolute % Error),8.85260960954227,"8,85"
