Mês,Valores_Previstos
2025-09,"96.061.682,05"
2025-10,"66.741.102,10"
2025-11,"42.695.115,39"
2025-12,"43.567.638,50"
2026-01,"78.800.635,56"
2026-02,"73.690.649,44"
2026-03,"123.438.086,43"
2026-04,"418.233.996,62"
2026-05,"129.288.773,88"
2026-06,"115.105.061,72"
2026-07,"116.709.163,38"
2026-08,"103.734.868,18"
