Mês,Valores_Previstos
2025-09,"261.038.868,44"
2025-10,"265.570.620,34"
2025-11,"274.748.802,22"
2025-12,"424.322.973,28"
2026-01,"258.716.525,32"
2026-02,"260.650.238,43"
2026-03,"258.909.774,60"
2026-04,"268.652.307,24"
2026-05,"273.064.259,50"
2026-06,"281.174.275,91"
2026-07,"291.635.727,28"
2026-08,"275.208.666,31"
