Mês,Valores_Previstos
2025-09,"-3.387.334,00"
2025-10,"-3.762.356,73"
2025-11,"10.058.626,50"
2025-12,"18.358.872,56"
2026-01,"-297.454,18"
2026-02,"1.750.585,38"
2026-03,"2.328.956,81"
2026-04,"1.792.744,39"
2026-05,"1.107.505,24"
2026-06,"1.967.413,54"
2026-07,"2.090.694,27"
2026-08,"3.540.759,86"
