Mês,Valores_Previstos
2025-09,"929.950.910,84"
2025-10,"929.952.808,93"
2025-11,"929.963.438,26"
2025-12,"929.965.020,00"
2026-01,"929.959.768,61"
2026-02,"929.941.230,56"
2026-03,"929.934.618,86"
2026-04,"929.944.963,47"
2026-05,"929.971.188,81"
2026-06,"930.012.092,74"
2026-07,"930.029.175,59"
2026-08,"929.994.851,72"
