Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1846662219.0835998,"1.846.662.219,08"
MAE (Mean Absolute Error),1308368639.2942371,"1.308.368.639,29"
MAPE (Mean Absolute % Error),13.65829913205868,"13,66"
