Mês,Valores_Previstos
2025-09,"642.294.479,86"
2025-10,"649.918.397,35"
2025-11,"659.618.917,75"
2025-12,"670.520.699,22"
2026-01,"649.436.556,25"
2026-02,"639.091.614,11"
2026-03,"643.752.543,04"
2026-04,"638.317.713,51"
2026-05,"648.786.105,72"
2026-06,"648.988.348,46"
2026-07,"651.307.505,86"
2026-08,"645.445.522,57"
