Mês,Valores_Previstos
2025-09,"31.232.335.197,61"
2025-10,"31.659.566.253,73"
2025-11,"32.107.085.605,70"
2025-12,"35.542.896.210,98"
2026-01,"36.764.608.846,18"
2026-02,"34.846.492.485,77"
2026-03,"33.011.632.637,97"
2026-04,"33.196.300.246,54"
2026-05,"32.699.481.077,04"
2026-06,"32.234.621.817,19"
2026-07,"33.616.666.314,72"
2026-08,"32.794.115.498,97"
