Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),740060475.3596635,"740.060.475,36"
MAE (Mean Absolute Error),739180797.5396038,"739.180.797,54"
MAPE (Mean Absolute % Error),719.6838629355605,"719,68"
