Mês,Valores_Previstos
2025-09,"1.472.553.050,69"
2025-10,"1.494.136.103,65"
2025-11,"1.607.073.276,79"
2025-12,"1.823.195.785,84"
2026-01,"1.608.989.556,98"
2026-02,"1.724.690.532,39"
2026-03,"1.553.704.768,44"
2026-04,"1.616.148.209,07"
2026-05,"1.679.647.085,94"
2026-06,"1.659.102.893,49"
2026-07,"1.591.818.159,90"
2026-08,"1.645.675.282,46"
