Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1227128774.74507,"1.227.128.774,75"
MAE (Mean Absolute Error),758892458.1874224,"758.892.458,19"
MAPE (Mean Absolute % Error),8.553921011099229,"8,55"
