Mês,Valores_Previstos
2025-09,"554.566.032,19"
2025-10,"532.318.027,68"
2025-11,"512.485.651,42"
2025-12,"510.005.008,92"
2026-01,"1.662.350.692,97"
2026-02,"2.674.130.003,29"
2026-03,"2.045.031.037,89"
2026-04,"1.575.378.207,01"
2026-05,"900.530.385,77"
2026-06,"727.772.674,23"
2026-07,"694.375.481,13"
2026-08,"624.570.931,72"
