Mês,Valores_Previstos
2025-09,"-291.083,64"
2025-10,"-3.014.953,73"
2025-11,"7.744.480,45"
2025-12,"29.655.776,17"
2026-01,"9.818,63"
2026-02,"4.410.029,39"
2026-03,"5.023.966,74"
2026-04,"681.038,38"
2026-05,"2.192.632,03"
2026-06,"1.619.871,22"
2026-07,"369.712,56"
2026-08,"1.220.656,50"
