Mês,Valores_Previstos
2025-09,"149.030.238,44"
2025-10,"160.882.103,41"
2025-11,"197.098.758,74"
2025-12,"205.806.452,47"
2026-01,"209.421.492,03"
2026-02,"212.903.229,38"
2026-03,"187.451.518,69"
2026-04,"203.069.541,18"
2026-05,"209.852.073,57"
2026-06,"206.867.171,55"
2026-07,"142.256.543,70"
2026-08,"159.357.228,19"
