Mês,Valores_Previstos
2025-09,"87.556.072,84"
2025-10,"116.611.241,69"
2025-11,"123.573.876,38"
2025-12,"183.824.016,36"
2026-01,"84.384.361,84"
2026-02,"101.868.621,01"
2026-03,"98.726.438,04"
2026-04,"99.016.858,89"
2026-05,"101.817.942,56"
2026-06,"94.722.786,31"
2026-07,"112.103.161,95"
2026-08,"100.166.295,43"
