Mês,Valores_Previstos
2025-09,"37.448.700,09"
2025-10,"37.458.609,53"
2025-11,"37.452.108,11"
2025-12,"37.444.798,34"
2026-01,"37.395.773,99"
2026-02,"37.391.349,40"
2026-03,"37.383.469,42"
2026-04,"37.378.458,48"
2026-05,"37.385.109,13"
2026-06,"37.389.528,44"
2026-07,"37.387.642,65"
2026-08,"37.388.593,09"
