Mês,Real,Previsto,Erro,Erro %
2024-09,"7.179.563.884,00","7.129.409.165,29","50.154.718,71","0,70"
2024-10,"7.490.253.789,00","6.960.364.869,27","529.888.919,73","7,07"
2024-11,"7.311.642.017,00","7.407.530.365,45","-95.888.348,45","-1,31"
2024-12,"10.461.634.770,00","9.491.384.861,58","970.249.908,42","9,27"
2025-01,"7.924.415.954,00","7.731.423.143,58","192.992.810,42","2,44"
2025-02,"7.307.647.008,00","6.866.121.374,09","441.525.633,91","6,04"
2025-03,"7.260.442.915,00","7.235.410.874,77","25.032.040,23","0,34"
2025-04,"9.265.706.482,00","8.166.093.075,02","1.099.613.406,98","11,87"
2025-05,"7.757.410.886,00","7.147.542.657,70","609.868.228,30","7,86"
2025-06,"7.413.017.978,00","7.703.571.707,08","-290.553.729,08","-3,92"
2025-07,"7.070.258.403,00","7.652.811.325,03","-582.552.922,03","-8,24"
2025-08,"7.381.045.278,00","7.189.253.661,91","191.791.616,09","2,60"
