Mês,Valores_Previstos
2025-09,"3.161.365.377,57"
2025-10,"3.266.182.906,74"
2025-11,"3.520.905.888,00"
2025-12,"3.899.367.455,62"
2026-01,"3.513.138.367,81"
2026-02,"3.587.475.676,34"
2026-03,"3.374.939.382,86"
2026-04,"3.508.323.518,95"
2026-05,"3.554.019.509,87"
2026-06,"3.616.963.848,44"
2026-07,"3.399.321.580,13"
2026-08,"3.608.081.996,63"
