Mês,Valores_Previstos
2025-09,"63.179.155,43"
2025-10,"70.062.723,94"
2025-11,"71.346.146,67"
2025-12,"129.910.454,54"
2026-01,"51.027.987,40"
2026-02,"64.364.597,89"
2026-03,"67.800.411,00"
2026-04,"67.126.796,87"
2026-05,"70.426.604,22"
2026-06,"70.648.687,12"
2026-07,"75.030.649,22"
2026-08,"74.927.496,02"
