Mês,Valores_Previstos
2025-09,"76.373.957,36"
2025-10,"76.373.957,36"
2025-11,"76.373.957,36"
2025-12,"76.373.957,36"
2026-01,"76.373.957,36"
2026-02,"76.373.957,36"
2026-03,"76.373.957,36"
2026-04,"76.373.957,36"
2026-05,"76.373.957,36"
2026-06,"76.373.957,36"
2026-07,"76.373.957,36"
2026-08,"76.373.957,36"
