Mês,Valores_Previstos
2025-09,"188.199.459,48"
2025-10,"180.192.237,50"
2025-11,"194.638.030,45"
2025-12,"248.555.612,56"
2026-01,"148.444.164,92"
2026-02,"154.051.185,94"
2026-03,"181.115.520,66"
2026-04,"181.156.838,35"
2026-05,"179.744.182,71"
2026-06,"193.526.563,35"
2026-07,"194.054.203,36"
2026-08,"185.262.139,81"
