Mês,Real,Previsto,Erro,Erro %
2024-09,"4.603.217.107,00","4.642.892.729,77","-39.675.622,77","-0,86"
2024-10,"4.623.710.096,00","4.808.778.662,48","-185.068.566,48","-4,00"
2024-11,"4.957.852.524,00","5.066.072.691,57","-108.220.167,57","-2,18"
2024-12,"5.373.587.482,00","5.130.444.539,51","243.142.942,49","4,52"
2025-01,"5.652.535.613,00","5.154.776.118,07","497.759.494,93","8,81"
2025-02,"5.687.448.085,00","5.309.583.995,46","377.864.089,54","6,64"
2025-03,"4.727.752.480,00","5.373.469.206,67","-645.716.726,67","-13,66"
2025-04,"4.871.807.433,00","5.148.625.215,37","-276.817.782,37","-5,68"
2025-05,"5.013.923.921,00","5.174.446.071,95","-160.522.150,95","-3,20"
2025-06,"5.184.270.047,00","5.351.980.796,12","-167.710.749,12","-3,23"
2025-07,"4.697.518.335,00","5.169.666.023,76","-472.147.688,76","-10,05"
2025-08,"5.489.204.913,00","5.117.478.117,14","371.726.795,86","6,77"
