Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),86495179.88434084,"86.495.179,88"
MAE (Mean Absolute Error),77994916.90124638,"77.994.916,90"
MAPE (Mean Absolute % Error),9.996219215399876,"10,00"
