Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),71902016.93565373,"71.902.016,94"
MAE (Mean Absolute Error),60600353.712290846,"60.600.353,71"
MAPE (Mean Absolute % Error),3.456946318787854,"3,46"
