Mês,Valores_Previstos
2025-09,"3.328.520.331,70"
2025-10,"3.280.042.854,75"
2025-11,"3.513.915.055,05"
2025-12,"3.836.853.421,76"
2026-01,"3.383.134.914,54"
2026-02,"3.494.180.550,32"
2026-03,"3.326.845.312,00"
2026-04,"3.607.762.510,38"
2026-05,"3.637.000.303,25"
2026-06,"3.614.742.116,43"
2026-07,"3.511.088.454,43"
2026-08,"3.683.573.360,92"
