Mês,Valores_Previstos
2025-09,"641.574.105,97"
2025-10,"682.749.570,75"
2025-11,"844.008.954,91"
2025-12,"929.501.108,67"
2026-01,"875.035.115,60"
2026-02,"1.127.799.773,37"
2026-03,"768.625.057,31"
2026-04,"792.176.975,47"
2026-05,"957.022.435,12"
2026-06,"973.811.238,17"
2026-07,"655.898.641,76"
2026-08,"820.977.844,83"
