Mês,Valores_Previstos
2025-09,"1.403.704.554,56"
2025-10,"1.338.877.217,69"
2025-11,"1.370.384.519,51"
2025-12,"2.362.344.147,22"
2026-01,"1.345.530.660,51"
2026-02,"1.377.546.688,53"
2026-03,"1.346.085.856,82"
2026-04,"1.452.728.107,50"
2026-05,"1.499.228.179,37"
2026-06,"1.436.702.401,26"
2026-07,"1.403.526.993,54"
2026-08,"1.435.968.649,11"
