Mês,Valores_Previstos
2025-09,"196.906.531,74"
2025-10,"209.778.046,76"
2025-11,"250.759.146,91"
2025-12,"267.962.735,04"
2026-01,"257.981.000,32"
2026-02,"325.163.799,87"
2026-03,"218.643.972,39"
2026-04,"226.621.089,28"
2026-05,"264.549.876,38"
2026-06,"261.181.379,31"
2026-07,"180.264.485,77"
2026-08,"228.562.459,99"
