Mês,Valores_Previstos
2025-09,"3.677.225.049,97"
2025-10,"3.885.643.345,14"
2025-11,"3.920.365.802,30"
2025-12,"4.738.915.004,56"
2026-01,"3.781.563.249,57"
2026-02,"4.135.875.680,79"
2026-03,"3.953.235.640,34"
2026-04,"3.871.095.925,88"
2026-05,"4.566.886.685,18"
2026-06,"4.082.054.524,07"
2026-07,"4.258.920.817,04"
2026-08,"4.141.414.959,96"
